step,description,value
token_36_dim_140,Dimension 140,0.07989044487476349
token_36_dim_141,Dimension 141,-0.16956552863121033
token_36_dim_142,Dimension 142,0.32281678915023804
token_36_dim_143,Dimension 143,-0.14864589273929596
token_36_dim_144,Dimension 144,0.18021439015865326
token_36_dim_145,Dimension 145,-0.28229382634162903
token_36_dim_146,Dimension 146,0.08201722800731659
token_36_dim_147,Dimension 147,-0.040143370628356934
token_36_dim_148,Dimension 148,-0.10320435464382172
token_36_dim_149,Dimension 149,-0.16687187552452087
token_36_dim_150,Dimension 150,-0.08784620463848114
token_36_dim_151,Dimension 151,0.14921776950359344
token_36_dim_152,Dimension 152,-0.02846008911728859
token_36_dim_153,Dimension 153,0.06259309500455856
token_36_dim_154,Dimension 154,-0.12651747465133667
token_36_dim_155,Dimension 155,-0.193520650267601
token_36_dim_156,Dimension 156,0.23406115174293518
token_36_dim_157,Dimension 157,0.04313536733388901
token_36_dim_158,Dimension 158,0.07714546471834183
token_36_dim_159,Dimension 159,0.18618381023406982
token_36_dim_160,Dimension 160,0.012605197727680206
token_36_dim_161,Dimension 161,0.28977641463279724
token_36_dim_162,Dimension 162,-0.1990259438753128
token_36_dim_163,Dimension 163,-0.03267911076545715
token_36_dim_164,Dimension 164,-0.11792480200529099
token_36_dim_165,Dimension 165,-0.13631820678710938
token_36_dim_166,Dimension 166,0.038492292165756226
token_36_dim_167,Dimension 167,0.047512512654066086
token_36_dim_168,Dimension 168,-0.10057038068771362
token_36_dim_169,Dimension 169,-0.055550213903188705
token_36_dim_170,Dimension 170,-0.07688230276107788
token_36_dim_171,Dimension 171,-0.195289745926857
token_36_dim_172,Dimension 172,-0.16558994352817535
token_36_dim_173,Dimension 173,-0.08402395248413086
token_36_dim_174,Dimension 174,0.4257925748825073
token_36_dim_175,Dimension 175,-0.06038086116313934
token_36_dim_176,Dimension 176,0.004335192963480949
token_36_dim_177,Dimension 177,0.033039286732673645
token_36_dim_178,Dimension 178,0.18331004679203033
token_36_dim_179,Dimension 179,-0.09972268342971802
token_36_dim_180,Dimension 180,0.04378648102283478
token_36_dim_181,Dimension 181,0.24647009372711182
token_36_dim_182,Dimension 182,0.2026505023241043
token_36_dim_183,Dimension 183,-0.028854651376605034
token_36_dim_184,Dimension 184,-0.008926637470722198
token_36_dim_185,Dimension 185,0.1684580296278
token_36_dim_186,Dimension 186,-0.11374908685684204
token_36_dim_187,Dimension 187,-0.14697885513305664
token_36_dim_188,Dimension 188,0.005494633689522743
token_36_dim_189,Dimension 189,-0.0985739454627037
token_36_dim_190,Dimension 190,0.21039432287216187
token_36_dim_191,Dimension 191,-0.28364136815071106
token_36_dim_192,Dimension 192,-0.2556726634502411
token_36_dim_193,Dimension 193,-0.028549674898386
token_36_dim_194,Dimension 194,0.016805658116936684
token_36_dim_195,Dimension 195,0.09417811036109924
token_36_dim_196,Dimension 196,0.2623063921928406
token_36_dim_197,Dimension 197,0.264854371547699
token_36_dim_198,Dimension 198,-0.16036728024482727
token_36_dim_199,Dimension 199,-0.2766897976398468
token_36_dim_200,Dimension 200,0.18452167510986328
token_36_dim_201,Dimension 201,-0.05649898201227188
token_36_dim_202,Dimension 202,0.07592874765396118
token_36_dim_203,Dimension 203,0.10204851627349854
token_36_dim_204,Dimension 204,-0.05855356156826019
token_36_dim_205,Dimension 205,0.07913915812969208
token_36_dim_206,Dimension 206,0.002816770225763321
token_36_dim_207,Dimension 207,-0.19874554872512817
token_36_dim_208,Dimension 208,0.09926019608974457
token_36_dim_209,Dimension 209,-0.23636651039123535
token_36_dim_210,Dimension 210,-0.016674920916557312
token_36_dim_211,Dimension 211,0.04104745760560036
token_36_dim_212,Dimension 212,0.19141441583633423
token_36_dim_213,Dimension 213,0.030242959037423134
token_36_dim_214,Dimension 214,-0.3904609680175781
token_36_dim_215,Dimension 215,-0.07904452085494995
token_36_dim_216,Dimension 216,0.2722712755203247
token_36_dim_217,Dimension 217,0.0868956446647644
token_36_dim_218,Dimension 218,-0.15919308364391327
token_36_dim_219,Dimension 219,-0.1389414519071579
token_36_dim_220,Dimension 220,0.22729583084583282
token_36_dim_221,Dimension 221,-0.2003469318151474
token_36_dim_222,Dimension 222,-0.11210553348064423
token_36_dim_223,Dimension 223,-0.2300495207309723
token_36_dim_224,Dimension 224,-0.0403054803609848
token_36_dim_225,Dimension 225,-0.11691606044769287
token_36_dim_226,Dimension 226,0.2085643708705902
token_36_dim_227,Dimension 227,-0.10666705667972565
token_36_dim_228,Dimension 228,-0.008604839444160461
token_36_dim_229,Dimension 229,-0.3697912096977234
token_36_dim_230,Dimension 230,-0.11205926537513733
token_36_dim_231,Dimension 231,0.3306548595428467
token_36_dim_232,Dimension 232,-0.01910136640071869
token_36_dim_233,Dimension 233,0.1725185513496399
token_36_dim_234,Dimension 234,0.6517853140830994
token_36_dim_235,Dimension 235,-0.11353124678134918
token_36_dim_236,Dimension 236,-0.18676593899726868
token_36_dim_237,Dimension 237,0.3090360462665558
token_36_dim_238,Dimension 238,0.028614256531000137
token_36_dim_239,Dimension 239,-0.011383496224880219
token_36_dim_240,Dimension 240,-0.090402752161026
token_36_dim_241,Dimension 241,0.014571890234947205
token_36_dim_242,Dimension 242,0.05557166785001755
token_36_dim_243,Dimension 243,0.2864455580711365
token_36_dim_244,Dimension 244,0.13919726014137268
token_36_dim_245,Dimension 245,-0.005345610901713371
token_36_dim_246,Dimension 246,-0.11867818236351013
token_36_dim_247,Dimension 247,0.30098795890808105
token_36_dim_248,Dimension 248,-0.11304924637079239
token_36_dim_249,Dimension 249,-0.3406555652618408
token_36_dim_250,Dimension 250,0.114291712641716
token_36_dim_251,Dimension 251,0.13983643054962158
token_36_dim_252,Dimension 252,0.1601058691740036
token_36_dim_253,Dimension 253,0.34856757521629333
token_36_dim_254,Dimension 254,0.17439387738704681
token_36_dim_255,Dimension 255,0.03170338273048401
token_37,Token: ם,Contribution to sum
token_37_dim_0,Dimension 0,0.4553624093532562
token_37_dim_1,Dimension 1,0.10221736133098602
token_37_dim_2,Dimension 2,0.12418542802333832
token_37_dim_3,Dimension 3,-0.2226855456829071
token_37_dim_4,Dimension 4,0.4000959098339081
token_37_dim_5,Dimension 5,0.04220842197537422
token_37_dim_6,Dimension 6,-0.16579215228557587
token_37_dim_7,Dimension 7,0.05434934422373772
token_37_dim_8,Dimension 8,-0.10380869358778
token_37_dim_9,Dimension 9,-0.09110257029533386
token_37_dim_10,Dimension 10,-0.0398181676864624
token_37_dim_11,Dimension 11,0.04941670596599579
token_37_dim_12,Dimension 12,0.21274636685848236
token_37_dim_13,Dimension 13,0.09950727224349976
token_37_dim_14,Dimension 14,0.19634804129600525
token_37_dim_15,Dimension 15,-0.04015349596738815
token_37_dim_16,Dimension 16,-0.0754929929971695
token_37_dim_17,Dimension 17,-0.2359824776649475
token_37_dim_18,Dimension 18,-0.1234995424747467
token_37_dim_19,Dimension 19,0.13230562210083008
token_37_dim_20,Dimension 20,0.06273418664932251
token_37_dim_21,Dimension 21,-0.06337808072566986
token_37_dim_22,Dimension 22,-0.0068474989384412766
token_37_dim_23,Dimension 23,0.01772370934486389
token_37_dim_24,Dimension 24,-0.2045062780380249
token_37_dim_25,Dimension 25,0.014955900609493256
token_37_dim_26,Dimension 26,-0.09006799757480621
token_37_dim_27,Dimension 27,-0.13972268998622894
token_37_dim_28,Dimension 28,0.3784068822860718
token_37_dim_29,Dimension 29,-0.034775298088788986
token_37_dim_30,Dimension 30,-0.08453433960676193
token_37_dim_31,Dimension 31,0.150445818901062
token_37_dim_32,Dimension 32,-0.13914208114147186
token_37_dim_33,Dimension 33,-0.13174743950366974
token_37_dim_34,Dimension 34,-0.05125725269317627
token_37_dim_35,Dimension 35,-0.060431234538555145
token_37_dim_36,Dimension 36,-0.0582742802798748
token_37_dim_37,Dimension 37,0.12449761480093002
token_37_dim_38,Dimension 38,0.22476822137832642
token_37_dim_39,Dimension 39,0.21513065695762634
token_37_dim_40,Dimension 40,0.04853906109929085
token_37_dim_41,Dimension 41,0.09129494428634644
token_37_dim_42,Dimension 42,0.08950105309486389
token_37_dim_43,Dimension 43,0.1122027188539505
token_37_dim_44,Dimension 44,-0.11056698858737946
token_37_dim_45,Dimension 45,-0.14891985058784485
token_37_dim_46,Dimension 46,0.024025563150644302
token_37_dim_47,Dimension 47,0.056126367300748825
token_37_dim_48,Dimension 48,0.010343808680772781
token_37_dim_49,Dimension 49,0.09697064757347107
token_37_dim_50,Dimension 50,0.0699412077665329
token_37_dim_51,Dimension 51,0.15054243803024292
token_37_dim_52,Dimension 52,0.2287379801273346
token_37_dim_53,Dimension 53,-0.011862725019454956
token_37_dim_54,Dimension 54,-0.25910821557044983
token_37_dim_55,Dimension 55,0.024629643186926842
token_37_dim_56,Dimension 56,-0.15956749022006989
token_37_dim_57,Dimension 57,0.08156335353851318
token_37_dim_58,Dimension 58,0.02335371822118759
token_37_dim_59,Dimension 59,0.27450475096702576
token_37_dim_60,Dimension 60,-0.26157146692276
token_37_dim_61,Dimension 61,-0.43536612391471863
token_37_dim_62,Dimension 62,-0.435477614402771
token_37_dim_63,Dimension 63,-0.09328041970729828
token_37_dim_64,Dimension 64,0.043951600790023804
token_37_dim_65,Dimension 65,-0.02387097105383873
token_37_dim_66,Dimension 66,0.06366061419248581
token_37_dim_67,Dimension 67,-0.05280781164765358
token_37_dim_68,Dimension 68,0.12765702605247498
token_37_dim_69,Dimension 69,0.1583888828754425
token_37_dim_70,Dimension 70,-0.10162435472011566
token_37_dim_71,Dimension 71,0.36662033200263977
token_37_dim_72,Dimension 72,0.014942176640033722
token_37_dim_73,Dimension 73,0.050517693161964417
token_37_dim_74,Dimension 74,0.2319997251033783
token_37_dim_75,Dimension 75,0.2177170068025589
token_37_dim_76,Dimension 76,0.30874598026275635
token_37_dim_77,Dimension 77,-0.12134391069412231
token_37_dim_78,Dimension 78,0.0009977109730243683
token_37_dim_79,Dimension 79,-0.026589494198560715
token_37_dim_80,Dimension 80,0.10568821430206299
token_37_dim_81,Dimension 81,-0.06310846656560898
token_37_dim_82,Dimension 82,0.21342021226882935
token_37_dim_83,Dimension 83,0.04291083291172981
token_37_dim_84,Dimension 84,-0.14610344171524048
token_37_dim_85,Dimension 85,0.06536303460597992
token_37_dim_86,Dimension 86,-0.13096891343593597
token_37_dim_87,Dimension 87,-0.11803040653467178
token_37_dim_88,Dimension 88,0.08204403519630432
token_37_dim_89,Dimension 89,-0.018326060846447945
token_37_dim_90,Dimension 90,0.1329081654548645
token_37_dim_91,Dimension 91,0.0019142162054777145
token_37_dim_92,Dimension 92,-0.11937061697244644
token_37_dim_93,Dimension 93,0.06160428375005722
token_37_dim_94,Dimension 94,-0.272372841835022
token_37_dim_95,Dimension 95,-0.13596849143505096
token_37_dim_96,Dimension 96,-0.18509165942668915
token_37_dim_97,Dimension 97,-0.24679416418075562
token_37_dim_98,Dimension 98,0.04163828119635582
token_37_dim_99,Dimension 99,-0.2164987027645111
token_37_dim_100,Dimension 100,-0.1459663063287735
token_37_dim_101,Dimension 101,-0.04514012858271599
token_37_dim_102,Dimension 102,-0.055855926126241684
token_37_dim_103,Dimension 103,0.17921587824821472
token_37_dim_104,Dimension 104,0.01105383038520813
token_37_dim_105,Dimension 105,0.16492313146591187
token_37_dim_106,Dimension 106,-0.161706805229187
token_37_dim_107,Dimension 107,0.27589529752731323
token_37_dim_108,Dimension 108,-0.16794481873512268
token_37_dim_109,Dimension 109,-0.0356789156794548
token_37_dim_110,Dimension 110,0.11014517396688461
token_37_dim_111,Dimension 111,1.831352710723877e-05
token_37_dim_112,Dimension 112,0.6001862287521362
token_37_dim_113,Dimension 113,0.10308680683374405
token_37_dim_114,Dimension 114,-0.08977030217647552
token_37_dim_115,Dimension 115,0.3937448263168335
token_37_dim_116,Dimension 116,0.08518774807453156
token_37_dim_117,Dimension 117,-0.04689860716462135
token_37_dim_118,Dimension 118,-0.16194893419742584
token_37_dim_119,Dimension 119,0.13371771574020386
token_37_dim_120,Dimension 120,0.03952934592962265
token_37_dim_121,Dimension 121,-0.04865875840187073
token_37_dim_122,Dimension 122,0.0057296790182590485
token_37_dim_123,Dimension 123,-0.3779878318309784
token_37_dim_124,Dimension 124,0.07886938750743866
token_37_dim_125,Dimension 125,0.02471812814474106
token_37_dim_126,Dimension 126,0.4208502173423767
token_37_dim_127,Dimension 127,0.32978031039237976
token_37_dim_128,Dimension 128,0.6026973724365234
token_37_dim_129,Dimension 129,-0.04799605906009674
token_37_dim_130,Dimension 130,-0.15381920337677002
token_37_dim_131,Dimension 131,-0.08750452101230621
token_37_dim_132,Dimension 132,0.17440131306648254
token_37_dim_133,Dimension 133,-0.0902893990278244
token_37_dim_134,Dimension 134,-0.3261594772338867
token_37_dim_135,Dimension 135,0.26146847009658813
token_37_dim_136,Dimension 136,0.2210373729467392
token_37_dim_137,Dimension 137,0.0677829310297966
token_37_dim_138,Dimension 138,-0.017447788268327713
token_37_dim_139,Dimension 139,-0.035927169024944305
token_37_dim_140,Dimension 140,-0.10229063779115677
token_37_dim_141,Dimension 141,0.36468470096588135
token_37_dim_142,Dimension 142,-0.3651069104671478
token_37_dim_143,Dimension 143,0.15794552862644196
token_37_dim_144,Dimension 144,-0.04224414378404617
token_37_dim_145,Dimension 145,0.275931715965271
token_37_dim_146,Dimension 146,-0.02888159453868866
token_37_dim_147,Dimension 147,-0.07472746819257736
token_37_dim_148,Dimension 148,-0.06594178825616837
token_37_dim_149,Dimension 149,-0.10893101990222931
token_37_dim_150,Dimension 150,-0.1340087354183197
token_37_dim_151,Dimension 151,0.017439711838960648
token_37_dim_152,Dimension 152,0.06437137722969055
token_37_dim_153,Dimension 153,-0.06166265904903412
token_37_dim_154,Dimension 154,0.518642783164978
token_37_dim_155,Dimension 155,-0.14374172687530518
token_37_dim_156,Dimension 156,0.052152808755636215
token_37_dim_157,Dimension 157,0.24074971675872803
token_37_dim_158,Dimension 158,-0.01612374559044838
token_37_dim_159,Dimension 159,0.2920142412185669
token_37_dim_160,Dimension 160,0.18075823783874512
token_37_dim_161,Dimension 161,-0.1894313097000122
token_37_dim_162,Dimension 162,-0.2322084605693817
token_37_dim_163,Dimension 163,0.04177461564540863
token_37_dim_164,Dimension 164,0.3918053209781647
token_37_dim_165,Dimension 165,0.011287758126854897
token_37_dim_166,Dimension 166,0.15422393381595612
token_37_dim_167,Dimension 167,0.026395495980978012
token_37_dim_168,Dimension 168,-0.328369140625
token_37_dim_169,Dimension 169,-0.06295348703861237
token_37_dim_170,Dimension 170,-0.14546388387680054
token_37_dim_171,Dimension 171,-0.1140885204076767
token_37_dim_172,Dimension 172,0.3326646089553833
token_37_dim_173,Dimension 173,-0.11392475664615631
token_37_dim_174,Dimension 174,-0.5699682235717773
token_37_dim_175,Dimension 175,-0.009731708094477654
token_37_dim_176,Dimension 176,0.029715709388256073
token_37_dim_177,Dimension 177,-0.09011739492416382
token_37_dim_178,Dimension 178,-0.09805911034345627
token_37_dim_179,Dimension 179,-0.0032759420573711395
token_37_dim_180,Dimension 180,0.05099457874894142
token_37_dim_181,Dimension 181,-0.04792885482311249
token_37_dim_182,Dimension 182,0.036497361958026886
token_37_dim_183,Dimension 183,-0.02238350734114647
token_37_dim_184,Dimension 184,-0.10230361670255661
token_37_dim_185,Dimension 185,0.1965779811143875
token_37_dim_186,Dimension 186,0.0030340366065502167
token_37_dim_187,Dimension 187,-0.22565650939941406
token_37_dim_188,Dimension 188,-0.05258568003773689
token_37_dim_189,Dimension 189,0.17204302549362183
token_37_dim_190,Dimension 190,0.3169594705104828
token_37_dim_191,Dimension 191,-0.11447739601135254
token_37_dim_192,Dimension 192,0.02353876829147339
token_37_dim_193,Dimension 193,0.03526340425014496
token_37_dim_194,Dimension 194,0.15921780467033386
token_37_dim_195,Dimension 195,0.08108977973461151
token_37_dim_196,Dimension 196,0.20362785458564758
token_37_dim_197,Dimension 197,0.13774517178535461
token_37_dim_198,Dimension 198,-0.05457446724176407
token_37_dim_199,Dimension 199,-0.12400312721729279
token_37_dim_200,Dimension 200,0.17792923748493195
token_37_dim_201,Dimension 201,0.25221389532089233
token_37_dim_202,Dimension 202,0.25678014755249023
token_37_dim_203,Dimension 203,-0.08418557047843933
token_37_dim_204,Dimension 204,0.15904684364795685
token_37_dim_205,Dimension 205,-0.22602751851081848
token_37_dim_206,Dimension 206,0.03636590391397476
